timestamp,gpu_id,utilization,mem_usage,temp,power
2024-10-15 18:21:16,3, 5, 0, 50, 46.12
2024-10-15 18:21:21,0, 85, 0, 48, 44.11
2024-10-15 18:21:21,1, 85, 0, 52, 47.44
2024-10-15 18:21:21,2, 5, 0, 50, 44.42
2024-10-15 18:21:21,3, 5, 0, 50, 45.78
2024-10-15 18:21:26,0, 56, 0, 48, 44.33
2024-10-15 18:21:26,1, 54, 0, 52, 47.53
2024-10-15 18:21:26,2, 5, 0, 50, 44.27
2024-10-15 18:21:26,3, 5, 0, 50, 45.78
2024-10-15 18:21:31,0, 85, 0, 48, 44.11
2024-10-15 18:21:31,1, 85, 0, 52, 47.63
2024-10-15 18:21:31,2, 5, 0, 50, 44.61
2024-10-15 18:21:31,3, 7, 0, 49, 35.64
2024-10-15 18:21:36,0, 77, 0, 48, 44.20
2024-10-15 18:21:36,1, 73, 0, 52, 47.39
2024-10-15 18:21:36,2, 6, 0, 50, 44.27
2024-10-15 18:21:36,3, 5, 0, 50, 45.68
2024-10-15 18:21:41,0, 83, 0, 48, 44.20
2024-10-15 18:21:41,1, 85, 0, 52, 47.63
2024-10-15 18:21:41,2, 5, 0, 49, 36.40
2024-10-15 18:21:41,3, 90, 0, 50, 46.50
2024-10-15 18:21:46,0, 61, 0, 48, 44.30
2024-10-15 18:21:46,1, 65, 0, 52, 47.63
2024-10-15 18:21:46,2, 5, 0, 49, 36.40
2024-10-15 18:21:46,3, 76, 0, 50, 46.50
2024-10-15 18:21:51,0, 85, 0, 48, 44.11
2024-10-15 18:21:51,1, 85, 0, 52, 47.53
2024-10-15 18:21:51,2, 5, 0, 49, 36.16
2024-10-15 18:21:51,3, 90, 0, 50, 46.50
2024-10-15 18:21:56,0, 78, 0, 48, 44.11
2024-10-15 18:21:56,1, 85, 0, 52, 47.53
2024-10-15 18:21:56,2, 5, 0, 49, 36.07
2024-10-15 18:21:56,3, 87, 0, 50, 46.17
2024-10-15 18:22:01,0, 1, 0, 48, 43.57
2024-10-15 18:22:01,1, 16, 0, 52, 46.90
2024-10-15 18:22:01,2, 2, 0, 49, 36.26
2024-10-15 18:22:01,3, 2, 0, 50, 45.78
2024-10-15 18:22:06,0, 72, 0, 48, 44.44
2024-10-15 18:22:06,1, 90, 0, 52, 47.53
2024-10-15 18:22:06,2, 9, 0, 49, 44.36
2024-10-15 18:22:06,3, 5, 0, 50, 45.87
2024-10-15 18:22:11,0, 79, 0, 48, 43.87
2024-10-15 18:22:11,1, 79, 0, 52, 47.87
2024-10-15 18:22:11,2, 5, 0, 50, 44.25
2024-10-15 18:22:11,3, 77, 0, 50, 46.12
2024-10-15 18:22:16,0, 1, 0, 48, 44.44
2024-10-15 18:22:16,1, 2, 0, 52, 47.53
2024-10-15 18:22:16,2, 4, 0, 50, 44.59
2024-10-15 18:22:16,3, 8, 0, 50, 45.78
2024-10-15 18:22:21,0, 84, 0, 48, 44.11
2024-10-15 18:22:21,1, 80, 0, 52, 47.96
2024-10-15 18:22:21,2, 5, 0, 50, 44.27
2024-10-15 18:22:21,3, 5, 0, 50, 46.12
2024-10-15 18:22:26,0, 69, 0, 48, 44.20
2024-10-15 18:22:26,1, 79, 0, 52, 47.53
2024-10-15 18:22:26,2, 90, 0, 50, 44.51
2024-10-15 18:22:26,3, 5, 0, 50, 45.68
2024-10-15 18:22:31,0, 85, 0, 48, 44.35
2024-10-15 18:22:31,1, 90, 0, 52, 47.87
2024-10-15 18:22:31,2, 90, 0, 50, 44.75
2024-10-15 18:22:31,3, 5, 0, 50, 46.02
2024-10-15 18:22:36,0, 91, 0, 48, 44.44
2024-10-15 18:22:36,1, 84, 0, 52, 47.63
2024-10-15 18:22:36,2, 77, 0, 50, 45.07
2024-10-15 18:22:36,3, 5, 0, 50, 46.02
2024-10-15 18:22:42,0, 90, 0, 48, 44.11
2024-10-15 18:22:42,1, 83, 0, 52, 47.63
2024-10-15 18:22:42,2, 5, 0, 50, 44.17
2024-10-15 18:22:42,3, 5, 0, 50, 46.02
2024-10-15 18:22:47,0, 87, 0, 48, 44.35
2024-10-15 18:22:47,1, 72, 0, 52, 47.53
2024-10-15 18:22:47,2, 5, 0, 50, 44.83
2024-10-15 18:22:47,3, 41, 0, 50, 45.78
2024-10-15 18:22:52,0, 90, 0, 48, 44.44
2024-10-15 18:22:52,1, 85, 0, 52, 47.53
2024-10-15 18:22:52,2, 5, 0, 50, 44.36
2024-10-15 18:22:52,3, 6, 0, 50, 46.02
2024-10-15 18:22:57,0, 73, 0, 48, 44.30
2024-10-15 18:22:57,1, 75, 0, 52, 47.53
2024-10-15 18:22:57,2, 5, 0, 50, 44.51
2024-10-15 18:22:57,3, 5, 0, 50, 46.12
2024-10-15 18:23:02,0, 84, 0, 48, 44.54
2024-10-15 18:23:02,1, 79, 0, 52, 47.78
2024-10-15 18:23:02,2, 5, 0, 50, 44.35
2024-10-15 18:23:02,3, 5, 0, 50, 39.50
2024-10-15 18:23:07,0, 33, 0, 48, 43.82
2024-10-15 18:23:07,1, 16, 0, 52, 47.00
2024-10-15 18:23:07,2, 5, 0, 50, 44.22
2024-10-15 18:23:07,3, 3, 0, 50, 45.63
2024-10-15 18:23:12,0, 82, 0, 48, 44.44
2024-10-15 18:23:12,1, 82, 0, 52, 47.72
2024-10-15 18:23:12,2, 5, 0, 50, 36.39
2024-10-15 18:23:12,3, 72, 0, 50, 46.17
2024-10-15 18:23:17,0, 91, 0, 48, 44.44
2024-10-15 18:23:17,1, 90, 0, 52, 47.63
2024-10-15 18:23:17,2, 5, 0, 50, 36.31
2024-10-15 18:23:17,3, 90, 0, 50, 46.26
2024-10-15 18:23:22,0, 1, 0, 48, 43.48
2024-10-15 18:23:22,1, 1, 0, 52, 46.90
2024-10-15 18:23:22,2, 1, 0, 50, 39.94
2024-10-15 18:23:22,3, 1, 0, 50, 45.68
2024-10-15 18:23:27,0, 86, 0, 48, 44.30
2024-10-15 18:23:27,1, 85, 0, 52, 47.53
2024-10-15 18:23:27,2, 5, 0, 50, 40.26
2024-10-15 18:23:27,3, 89, 0, 50, 46.36
2024-10-15 18:23:32,0, 83, 0, 48, 44.54
2024-10-15 18:23:32,1, 84, 0, 52, 47.63
2024-10-15 18:23:32,2, 5, 0, 50, 44.36
2024-10-15 18:23:32,3, 5, 0, 50, 46.02
2024-10-15 18:23:37,0, 1, 0, 48, 43.57
2024-10-15 18:23:37,1, 1, 0, 52, 46.57
2024-10-15 18:23:37,2, 1, 0, 50, 43.86
2024-10-15 18:23:37,3, 1, 0, 50, 45.63
2024-10-15 18:23:42,0, 0, 0, 46, 7.53
2024-10-15 18:23:42,1, 0, 0, 50, 31.31
2024-10-15 18:23:42,2, 0, 0, 50, 44.45
2024-10-15 18:23:42,3, 0, 0, 50, 45.75
2024-10-15 18:23:47,0, 0, 0, 45, 6.27
2024-10-15 18:23:47,1, 0, 0, 49, 8.24
2024-10-15 18:23:47,2, 0, 0, 50, 44.35
2024-10-15 18:23:47,3, 0, 0, 50, 45.85
2024-10-15 18:23:52,0, 0, 0, 44, 6.46
2024-10-15 18:23:52,1, 0, 0, 46, 7.66
2024-10-15 18:23:52,2, 0, 0, 50, 44.56
2024-10-15 18:23:52,3, 0, 0, 48, 13.89
2024-10-15 18:23:57,0, 0, 0, 43, 6.37
2024-10-15 18:23:57,1, 0, 0, 45, 6.85
2024-10-15 18:23:57,2, 0, 0, 49, 7.76
2024-10-15 18:23:57,3, 0, 1, 46, 11.45
2024-10-15 18:24:02,0, 0, 0, 42, 6.28
2024-10-15 18:24:02,1, 0, 0, 44, 7.14
2024-10-15 18:24:02,2, 0, 0, 48, 6.18
2024-10-15 18:24:02,3, 0, 1, 45, 11.26
2024-10-15 18:24:08,0, 0, 0, 42, 6.18
2024-10-15 18:24:08,1, 0, 0, 43, 6.75
2024-10-15 18:24:08,2, 0, 0, 47, 6.08
2024-10-15 18:24:08,3, 0, 1, 44, 11.02
2024-10-15 18:24:13,0, 0, 0, 41, 6.47
2024-10-15 18:24:13,1, 0, 0, 43, 6.70
2024-10-15 18:24:13,2, 0, 0, 46, 6.27
2024-10-15 18:24:13,3, 0, 1, 43, 11.02
2024-10-15 18:24:18,0, 0, 0, 40, 6.03
2024-10-15 18:24:18,1, 0, 0, 42, 6.42
2024-10-15 18:24:18,2, 0, 0, 45, 5.93
2024-10-15 18:24:18,3, 0, 1, 42, 11.11
2024-10-15 18:24:23,0, 0, 0, 40, 6.03
2024-10-15 18:24:23,1, 0, 0, 41, 6.51
2024-10-15 18:24:23,2, 0, 0, 44, 6.37
2024-10-15 18:24:23,3, 0, 1, 41, 11.11
2024-10-15 18:24:28,0, 0, 0, 39, 6.37
2024-10-15 18:24:28,1, 0, 0, 41, 6.42
2024-10-15 18:24:28,2, 0, 0, 44, 6.27
2024-10-15 18:24:28,3, 0, 1, 41, 11.11
